,ServiceNo,Direction,BusStopCode,Latitude,Longitude,all_taps
11105,75,2,12061,1.32178500189496,103.7708733985914,156848
11106,75,2,12071,1.32402249998323,103.77219388896604,76238
11107,75,2,12081,1.326468056,103.77543,25148
11108,75,2,12091,1.32918315486756,103.7771471166854,534335
11109,75,2,12101,1.33243896358504,103.77768506316728,348037
11110,75,2,42141,1.33608648972914,103.7781746501292,33699
11111,75,2,11291,1.31792777802094,103.78592333300938,72012
11112,75,2,12021,1.31907638897016,103.78243055601492,53593
11113,75,2,12031,1.3208008510991,103.7796285552172,119017
11114,75,2,12041,1.32049172685895,103.77653442120544,48860
11115,75,2,12051,1.3204289505949,103.7750613105408,54862
11116,75,2,12111,1.3191179107649,103.77222980786664,19552
11117,75,2,42071,1.33876225175982,103.77694915592028,407608
11118,75,2,6131,1.29152472200833,103.83222750001508,60001
11119,75,2,13121,1.29409221679274,103.8308377640795,219309
11120,75,2,11261,1.31223168432152,103.79444621838488,253113
11121,75,2,11271,1.31473444398294,103.79008416699844,29820
11122,75,2,11281,1.31622694399746,103.78852194399074,8158
11123,75,2,42091,1.34278636864291,103.77539033846315,408379
11124,75,2,42111,1.34584805601375,103.77262861101016,64290
11125,75,2,43011,1.347407,103.771195,48354
11126,75,2,43021,1.35132007773328,103.76979529427526,46046
11127,75,2,43041,1.35582940983395,103.76845331635312,89175
11128,75,2,43051,1.35910148170791,103.76705036241354,71325
11129,75,2,43061,1.36301133873589,103.76739148459212,213104
11130,75,2,43071,1.36511351504744,103.76698012950052,9289
11131,75,2,43081,1.36704277799302,103.76572777796798,47025
11132,75,2,44041,1.3809505774787,103.7603697770399,228331
11133,75,2,44051,1.38440811744123,103.7580197670318,64063
11134,75,2,43991,1.386207,103.7565,27359
11135,75,2,44259,1.38029564329691,103.76297124601712,830370
11136,75,2,10129,1.28231999999009,103.8285719444802,116865
11137,75,2,13171,1.29906809120339,103.82650703485064,23451
11138,75,2,13181,1.30023223661153,103.82403473005562,5915
11139,75,2,43121,1.37118669285497,103.76669327756966,31072
11140,75,2,43131,1.37331749997168,103.7700624999975,43459
11141,75,2,44219,1.37578333297826,103.769352222019,116930
11142,75,2,44209,1.37719530827914,103.76698269593902,138431
11143,75,2,44731,1.37887883000016,103.7643273299774,188414
11144,76,1,63219,1.368497,103.876166,257094
11145,76,1,63209,1.36605804817414,103.8752212278542,124462
11146,76,1,63199,1.36327972197547,103.8738380559882,93241
11147,76,1,63189,1.36133997852966,103.87363460960414,37624
11148,76,1,63179,1.35999305129204,103.8739353277618,61216
11149,76,1,63369,1.356702,103.874108,126688
11150,76,1,63149,1.35489972198729,103.87452555599006,94100
11151,76,1,55509,1.38113241525166,103.8455558816965,1555266
11152,76,1,82011,1.31736957951855,103.89480000904068,386234
11153,76,1,82032,1.31776416388008,103.89719868894,400815
11154,76,1,54241,1.36913518643274,103.84618005827468,821319
11155,76,1,54221,1.36995608006054,103.83959341119169,184396
11156,76,1,54231,1.36966012463918,103.84193909880943,262722
11157,76,1,54261,1.36946941916508,103.85075454495572,1429732
11158,76,1,54271,1.36996326781056,103.85356664655984,182850
11159,76,1,54281,1.369694,103.855165,315472
11160,76,1,54291,1.36918861426324,103.85886147831552,239259
11161,76,1,54301,1.37019500530585,103.86284675062744,67573
11162,76,1,66341,1.37114196132937,103.8652534148556,146195
11163,76,1,66331,1.37173176460482,103.8701543470715,591486
11164,76,1,66101,1.37094045484466,103.87325896613376,254602
11165,76,1,70259,1.32498730068675,103.89080428753108,188930
11166,76,1,81101,1.32111522416649,103.89152220076971,51108
11167,76,1,81111,1.31860238558389,103.89211689790608,1240451
11168,76,1,82009,1.31933717157385,103.90180834139495,503838
11169,76,1,62059,1.35170138896709,103.87859583297929,327162
11170,76,1,62049,1.34904000002665,103.88022749996824,106297
11171,76,1,62039,1.3467680506898,103.880911959518,71604
11172,76,1,62029,1.34411328094155,103.88273473175272,69633
11173,76,1,62019,1.34215709944082,103.88405276089232,102437
11174,76,1,70309,1.33965000001824,103.88639700003634,131362
11175,76,1,70299,1.3374750000156,103.88758305557133,144694
11176,76,1,70289,1.3350640000249,103.8886929999761,203548
11177,76,1,70279,1.33155751923227,103.88951499040957,236757
11178,76,1,70269,1.32824611112671,103.89014388885742,107779
11179,76,1,54209,1.37638119735545,103.83952322759048,160677
11180,76,1,54199,1.37430000000968,103.83767277798232,223537
11181,76,1,54189,1.37046966291161,103.83679073259783,325479
11182,76,1,55149,1.38147638900431,103.8392680559805,75887
11183,76,1,55139,1.37894011617745,103.84007487448596,180730
11184,76,1,55159,1.383362,103.84065,66654
11185,76,2,63141,1.354019,103.874925,36172
11186,76,2,63361,1.35744648841295,103.87383985365209,264879
11187,76,2,63181,1.36083138898279,103.8734622220156,78785
11188,76,2,63191,1.36426277802723,103.87403972199432,98152
11189,76,2,63201,1.36617789459924,103.87492029493984,124413
11190,76,2,63211,1.36816,103.875784,267957
11191,76,2,55509,1.38113241525166,103.8455558816965,1555266
11192,76,2,82049,1.31634170548514,103.89891621295058,701387
11193,76,2,82029,1.31569833821527,103.89559528546464,621423
11194,76,2,54248,1.36875490594243,103.84661006967286,571106
11195,76,2,66109,1.3699792245468,103.8746132395795,218040
11196,76,2,66339,1.37125183222903,103.8705580506852,478082
11197,76,2,66349,1.37082760014108,103.86541771672718,145045
11198,76,2,54309,1.36988835306854,103.86306604022435,58214
11199,76,2,54299,1.36890152697813,103.8583265688086,233877
11200,76,2,54289,1.369149,103.855987,469745
11201,76,2,54279,1.36968919033429,103.85404760550172,112357
11202,76,2,54269,1.36921006543476,103.85111893571649,888938
11203,76,2,54239,1.369186093503,103.84332015576304,254951
11204,76,2,54229,1.36960577947339,103.83993274827546,217686
11205,76,2,81129,1.31631147367096,103.89217268755988,757346
11206,76,2,81119,1.31856724602339,103.89169495502703,432446
11207,76,2,81109,1.3209137166719,103.89117183414866,62265
11208,76,2,70251,1.32497158481981,103.89037074589528,182346
11209,76,2,82009,1.31933717157385,103.90180834139495,503838
11210,76,2,82229,1.31753161766428,103.90052963468462,16628
11211,76,2,70261,1.32884296980066,103.88962746952592,138808
11212,76,2,70271,1.33078171512111,103.88931512831826,193642
11213,76,2,70281,1.33530627797371,103.8879999999696,368396
11214,76,2,70291,1.33743499996855,103.88713611112668,139236
11215,76,2,70301,1.33965760027057,103.88575915318089,125102
11216,76,2,62011,1.3421349999944,103.88345100001618,97342
11217,76,2,62021,1.3436889743392,103.8825074871872,58596
11218,76,2,62031,1.34521001044775,103.88171014272702,77153
11219,76,2,62041,1.3483829232168,103.88018488884607,93254
11220,76,2,62051,1.35170429575719,103.87775496869286,181254
11221,76,2,55189,1.382955556,103.844225,274419
11222,76,2,54181,1.37053305192374,103.83653495602836,350175
11223,76,2,54191,1.37447193336668,103.83756404776229,212476
11224,76,2,54201,1.375969,103.839271,125638
11225,76,2,55131,1.37986282047018,103.8396597025406,168622
11226,76,2,55141,1.38151305598601,103.83902055596756,51183
11227,76,2,55151,1.3833944010563,103.8403312479222,73034
11228,77,1,11229,1.31060065879064,103.80522542227166,63008
11229,77,1,11219,1.30988506093033,103.80716407830104,35229
11230,77,1,11209,1.30817280849852,103.81038349817638,87643
11231,77,1,13029,1.30671783282361,103.8145185880206,38969
11232,77,1,13019,1.3067380217198,103.82013079894884,215426
11233,77,1,9149,1.30608981381948,103.8212215023314,45464
11234,77,1,9159,1.30602637557418,103.82568042620603,157478
11235,77,1,9169,1.3070135326348,103.82835507326035,357371
11236,77,1,9179,1.30587966240898,103.83049004618626,386460
11237,77,1,43009,1.34999354306126,103.75106190953444,2958926
11238,77,1,43179,1.3489707828044,103.75430345301592,221152
11239,77,1,43189,1.346993,103.756815,507824
11240,77,1,43619,1.34406411828167,103.75861329619693,179730
11241,77,1,43629,1.34240810773422,103.75915813592935,48780
11242,77,1,42319,1.33915373900693,103.7604384126988,226659
11243,77,1,11239,1.31152857401616,103.80165517330278,66589
11244,77,1,8138,1.3004785730821,103.84184700607597,379097
11245,77,1,8057,1.29930997279734,103.84529021429744,1113711
11246,77,1,8069,1.29821382250893,103.84936128375956,494450
11247,77,1,4179,1.29647916306741,103.85147164487202,193532
11248,77,1,2049,1.29452091230981,103.85402155505172,293896
11249,77,1,9047,1.30446065207443,103.83294467208566,735721
11250,77,1,9037,1.3023400420296,103.83701253388185,558209
11251,77,1,42059,1.33679896138996,103.78180146215335,491528
11252,77,1,42049,1.33580349277905,103.7846322701164,16360
11253,77,1,42039,1.33474752657285,103.7877986922408,114869
11254,77,1,42029,1.33325151466609,103.79206171859214,54721
11255,77,1,42129,1.33016133420747,103.79515526101162,62193
11256,77,1,42139,1.32877805376848,103.7944440268283,8244
11257,77,1,11349,1.325628,103.79304,51183
11258,77,1,11339,1.32398638897489,103.79204722198944,13962
11259,77,1,11329,1.32236139685053,103.7909809400838,24007
11260,77,1,11319,1.3203063798654,103.78959970624804,8616
11261,77,1,11309,1.31862443850443,103.78842993526158,11782
11262,77,1,42169,1.34038575681297,103.77366130505683,161193
11263,77,1,42159,1.34036805329812,103.77530898996658,494275
11264,77,1,42259,1.34106160633217,103.7770788000345,51367
11265,77,1,42089,1.34007090936874,103.77941451542826,185295
11266,77,1,11289,1.31618891387774,103.78904342517946,11480
11267,77,1,11279,1.31466878886978,103.79069259768109,27385
11268,77,1,11269,1.31256112590195,103.79453796697418,119981
11269,77,1,2089,1.29152694444975,103.8592061110504,118512
11270,77,1,2099,1.29147264805943,103.8614855838078,548
11271,77,1,42201,1.33939353535638,103.76383096590918,14909
11272,77,1,42211,1.33974260070464,103.76559520495252,31338
11273,77,1,42221,1.339618,103.767643,37816
11274,77,1,42231,1.34056805598593,103.7706058329681,54168
11275,77,2,9111,1.30453752623147,103.82914529614987,190111
11276,77,2,9121,1.30397379238249,103.82699645124522,39433
11277,77,2,9131,1.30391999998489,103.82333805603096,133946
11278,77,2,9141,1.30543500002797,103.82177666702268,40790
11279,77,2,13011,1.306504,103.81932,153338
11280,77,2,13021,1.30633972996805,103.81430670816292,43419
11281,77,2,11201,1.30692642897557,103.81186453577432,79894
11282,77,2,11211,1.30838779885113,103.80939522851014,35497
11283,77,2,11221,1.310019,103.805506,67005
11284,77,2,43009,1.34999354306126,103.75106190953444,2958926
11285,77,2,2051,1.289503056,103.8590339,79587
11286,77,2,2061,1.2899638888957,103.85640388886262,194263
11287,77,2,4111,1.29395444170081,103.85139096636622,281650
11288,77,2,4121,1.29618544092334,103.84958029974612,242465
11289,77,2,8041,1.29811014243867,103.84780636909544,364568
11290,77,2,8031,1.29831153783592,103.8452569595532,554302
11291,77,2,8111,1.29986928715834,103.84093746088924,278130
11292,77,2,8121,1.30027569326586,103.83877618459664,737355
11293,77,2,9059,1.30044251755834,103.8362380421602,171193
11294,77,2,9022,1.30252834773643,103.83239784275958,623244
11295,77,2,11231,1.31115316310297,103.80119919777994,59513
11296,77,2,42311,1.33865749997067,103.76028055601957,252463
11297,77,2,43621,1.34169275195642,103.75908187494268,48424
11298,77,2,43611,1.3440783607984,103.75829172450744,128510
11299,77,2,43181,1.34648944401178,103.75681722199708,396317
11300,77,2,43171,1.34859644473183,103.75460496382075,221550
11301,77,2,42011,1.33161452117352,103.79503057628676,118468
11302,77,2,42021,1.33254537683925,103.79237058676011,25863
11303,77,2,42031,1.33332611108217,103.78997500000864,124235
11304,77,2,42041,1.33442500001261,103.78689111113574,183855
11305,77,2,42051,1.33598305556873,103.78263611110306,458126
11306,77,2,42061,1.33687567142278,103.78038743713434,74668
11307,77,2,11301,1.31803972093441,103.78790067716272,15441
11308,77,2,11311,1.31989638898836,103.78918694402276,6936
11309,77,2,11321,1.32123138902898,103.79010361098511,13972
11310,77,2,11331,1.32320918827361,103.7914466857562,18541
11311,77,2,11341,1.32551506183496,103.7928279089426,53352
11312,77,2,42131,1.32858335781449,103.79421797943384,14259
11313,77,2,42071,1.33876225175982,103.77694915592028,407608
11314,77,2,42151,1.34009254981171,103.77531978477352,617828
11315,77,2,42161,1.34027669212035,103.77264625507586,181124
11316,77,2,11261,1.31223168432152,103.79444621838488,253113
11317,77,2,11271,1.31473444398294,103.79008416699844,29820
11318,77,2,2099,1.29147264805943,103.8614855838078,548
11319,77,2,2101,1.28938483786533,103.86183148116277,17831
11320,77,2,42239,1.34027047980738,103.77016055707928,57882
11321,77,2,42229,1.33943222197209,103.76827388898352,39505
11322,77,2,42219,1.3395991670039,103.7653538889816,33443
11323,77,2,42209,1.33914661405948,103.76363595867412,11597
11324,8,1,75009,1.35407552367477,103.94339098473914,7215120
11325,8,1,75059,1.34471168546511,103.9402168928283,493873
11326,8,1,75229,1.34499782605889,103.93676608938834,145421
11327,8,1,75239,1.34675259898315,103.9325765583272,383772
11328,8,1,75249,1.34791499671757,103.93017010145029,124773
11329,8,1,76039,1.35506418976437,103.9555498102644,676094
11330,8,1,76109,1.35296639979416,103.9551184525466,540374
11331,8,1,76191,1.3569438864901,103.94477445426702,830234
11332,8,1,75259,1.34913805600656,103.92798027801848,209230
11333,8,1,71129,1.329761944,103.8991489,111950
11334,8,1,71169,1.32706502989935,103.89217317535862,182251
11335,8,1,52009,1.33202083385749,103.84692763524868,5232821
11336,8,1,70149,1.33291249995394,103.88646305557552,127424
11337,8,1,70139,1.33218202150261,103.88328460405728,73900
11338,8,1,70129,1.33157543468156,103.88058185579888,62371
11339,8,1,70119,1.33075033509776,103.8777335022986,149449
11340,8,1,70109,1.32946242383323,103.874037265782,154892
11341,8,1,60219,1.32829192682419,103.8704918465033,211837
11342,8,1,60089,1.32865054961465,103.86615967295366,367191
11343,8,1,52089,1.32991690265608,103.86027368842302,292783
11344,8,1,52501,1.33090220918791,103.85011762889827,182773
11345,8,1,76099,1.35026359502623,103.95249172187374,272760
11346,8,1,76089,1.34916805553714,103.94923388889872,291269
11347,8,1,76079,1.34794388891649,103.94563500000056,278646
11348,8,1,84481,1.33753167256033,103.91532871743397,241501
11349,8,1,84491,1.33463946695939,103.91413940065628,181459
11350,8,1,72079,1.33201510811169,103.91201112281274,169886
11351,8,1,72069,1.33150994155892,103.90977961908514,311042
11352,8,1,72029,1.33086398684,103.90655207721196,89546
11353,8,1,76201,1.35687499368341,103.9479674220669,85424
11354,8,1,76211,1.35674667237884,103.95100259167164,157837
11355,8,1,76221,1.3563896244901,103.95390226733991,308540
11356,8,1,71099,1.33022638900189,103.9038336109893,436884
11357,8,1,71139,1.33054224737538,103.90087888738246,176811
11358,8,1,71149,1.32886553888796,103.89713767691656,33404
11359,8,1,71159,1.32787641919412,103.89457489895,64033
11360,8,1,70261,1.32884296980066,103.88962746952592,138808
11361,8,1,70271,1.33078171512111,103.88931512831826,193642
11362,8,1,52321,1.3312589884768,103.8527071071997,205871
11363,8,1,72179,1.342322,103.918768,59500
11364,8,2,75009,1.35407552367477,103.94339098473914,7215120
11365,8,2,75241,1.34844803009871,103.92980219657612,188965
11366,8,2,75231,1.34707779444929,103.93265533979496,471420
11367,8,2,75221,1.34567355960876,103.93595044893452,157387
11368,8,2,75051,1.34503394154132,103.9400815317342,728813
11369,8,2,76101,1.35303315550855,103.95480210652735,788534
11370,8,2,76031,1.35507956918888,103.95529781026744,547467
11371,8,2,75251,1.3494983330038,103.92783361101397,313705
11372,8,2,76199,1.35660016333768,103.94535428432116,865876
11373,8,2,71161,1.32732994325917,103.89209147524538,123315
11374,8,2,71121,1.330081111,103.8994169,128768
11375,8,2,52009,1.33202083385749,103.84692763524868,5232821
11376,8,2,52081,1.33081389290944,103.8608407974236,322254
11377,8,2,60081,1.32931226062177,103.8662910461625,258421
11378,8,2,60211,1.328541,103.870488,266544
11379,8,2,70101,1.3296996501314,103.8739529682152,189512
11380,8,2,70111,1.3307766855737,103.87714812684304,108758
11381,8,2,70121,1.3319080537309,103.8811428214188,119679
11382,8,2,70131,1.3327616336301,103.88503448837112,96836
11383,8,2,52509,1.33115712303762,103.85017633434693,336561
11384,8,2,76071,1.34802638899143,103.94517805600674,358767
11385,8,2,76081,1.34950194446778,103.94932305553937,315672
11386,8,2,76091,1.35071636446812,103.95275166965992,200605
11387,8,2,76229,1.35614001051089,103.95353851635838,147762
11388,8,2,76219,1.35644168689504,103.95114418566536,109539
11389,8,2,76209,1.35660332787929,103.94766913185744,98930
11390,8,2,72021,1.33096531210116,103.9063218660858,142163
11391,8,2,72061,1.33177922756641,103.9098393917043,294115
11392,8,2,72071,1.33219165087886,103.91184110459189,155189
11393,8,2,84499,1.33520779235718,103.9140158060256,202562
11394,8,2,84489,1.33804722197723,103.91618833296936,231010
11395,8,2,70279,1.33155751923227,103.88951499040957,236757
11396,8,2,70269,1.32824611112671,103.89014388885742,107779
11397,8,2,71151,1.32814305145316,103.8944494102938,75402
11398,8,2,71141,1.32917333299413,103.89706805602556,28151
11399,8,2,71131,1.33127510693644,103.90140378909662,114384
11400,8,2,71091,1.33073374785934,103.90373154551284,491151
11401,8,2,52329,1.33146817532374,103.85268688199498,146022
11402,8,2,72171,1.342473,103.918486,60558
11403,80,1,5649,1.2723842122117,103.84093912218094,105191
11404,80,1,14061,1.27231269789239,103.83862035734884,39119
11405,80,1,14071,1.27220342411953,103.8339025862589,10853
11406,80,1,14081,1.270896111,103.8308919,3178
11407,80,1,14101,1.26837500002503,103.82825805600972,13250
11408,80,1,14141,1.26552421466644,103.82211326846236,1380325
11409,80,1,81089,1.31628194302502,103.88202243551632,625320
11410,80,1,80089,1.312658,103.880111,543083
11411,80,1,80069,1.31214703288286,103.87715016317216,610300
11412,80,1,80049,1.31077707819718,103.87363663982292,417694
11413,80,1,80039,1.30992336177794,103.87144344651485,51272
11414,80,1,80029,1.3094187398083,103.86753497349068,69672
11415,80,1,1339,1.30774601733202,103.8642627465441,78513
11416,80,1,63059,1.36437667280221,103.88984149586426,444700
11417,80,1,63049,1.36219166668854,103.88752277779692,131232
11418,80,1,63039,1.36026000003341,103.88538416663954,1094474
11419,80,1,63029,1.35727472200293,103.88218027802674,86631
11420,80,1,63019,1.35347964311763,103.87800141702434,178660
11421,80,1,4249,1.29043039362749,103.850262165082,196120
11422,80,1,5029,1.28712283362119,103.84819780822524,209119
11423,80,1,14009,1.26703502614245,103.81901469907407,546889
11424,80,1,64019,1.368308353364,103.89393838248247,223032
11425,80,1,70259,1.32498730068675,103.89080428753108,188930
11426,80,1,63069,1.36637999879956,103.89194715850095,124951
11427,80,1,1329,1.30495670239172,103.86363028484124,353898
11428,80,1,1229,1.30337552638813,103.85963089198265,191179
11429,80,1,1139,1.30033057855542,103.857160806659,232791
11430,80,1,1039,1.29820784139683,103.85549139837408,339903
11431,80,1,1029,1.2966729849642,103.85441422464268,177390
11432,80,1,5199,1.28451455846092,103.84666049314173,144116
11433,80,1,5269,1.280894,103.844567,125391
11434,80,1,5429,1.27769413050075,103.84370654372523,58668
11435,80,1,5419,1.27470669455555,103.84318683838887,119891
11436,80,1,5431,1.27408,103.8420461,21982
11437,80,1,81229,1.31946112797115,103.89018804743054,24562
11438,80,1,81219,1.31877141262042,103.8866869928233,221375
11439,80,1,81209,1.31843612461246,103.88429716458629,72677
11440,80,1,67009,1.39178060381601,103.89588499436071,1996742
11441,80,1,64381,1.37288245131287,103.89170384962593,522267
11442,80,1,64391,1.37145414929063,103.8897657394618,85122
11443,80,1,65029,1.38461500003195,103.90061583298268,266993
11444,80,1,62059,1.35170138896709,103.87859583297929,327162
11445,80,1,62049,1.34904000002665,103.88022749996824,106297
11446,80,1,62039,1.3467680506898,103.880911959518,71604
11447,80,1,62029,1.34411328094155,103.88273473175272,69633
11448,80,1,62019,1.34215709944082,103.88405276089232,102437
11449,80,1,70309,1.33965000001824,103.88639700003634,131362
11450,80,1,70299,1.3374750000156,103.88758305557133,144694
11451,80,1,70289,1.3350640000249,103.8886929999761,203548
11452,80,1,70279,1.33155751923227,103.88951499040957,236757
11453,80,1,70269,1.32824611112671,103.89014388885742,107779
11454,80,1,4168,1.29208221483052,103.85125994680256,219180
11455,80,1,65019,1.38151407829697,103.89749237919403,174616
11456,80,1,64549,1.37139998302648,103.8917097297832,533540
11457,80,1,67191,1.38908889970693,103.89710881285436,162858
11458,80,1,67171,1.38731209583307,103.89897692182004,139590
11459,80,1,64029,1.37781617357511,103.89688283812272,128870
11460,80,1,64429,1.37481689904602,103.8952195672541,98938
11461,80,2,14129,1.26607869101924,103.81977877391114,853572
11462,80,2,14119,1.26592360897281,103.8222827803663,397148
11463,80,2,14109,1.26804601553507,103.8272249050558,17967
11464,80,2,14089,1.27046005041763,103.829792773326,2951
11465,80,2,14069,1.272538056,103.8364069,28203
11466,80,2,80011,1.30972720802554,103.86737828692956,157659
11467,80,2,80031,1.31107705658993,103.8713149052975,511529
11468,80,2,80051,1.31251499997324,103.87326194447364,465332
11469,80,2,80071,1.31380009198455,103.8765539400638,490700
11470,80,2,80091,1.31489775184137,103.88095141640784,417590
11471,80,2,81081,1.31621665907428,103.88168156879212,425454
11472,80,2,1211,1.30551803523268,103.8605449516032,324943
11473,80,2,1311,1.3070916463394,103.86219695240972,556257
11474,80,2,63011,1.35432115760902,103.87823575937183,207865
11475,80,2,63021,1.3570580828827,103.8816161308762,69958
11476,80,2,63031,1.36050444441455,103.88535194446015,718754
11477,80,2,63041,1.36259166703136,103.88754805602412,152740
11478,80,2,63051,1.36415166798646,103.8891427848695,279325
11479,80,2,5013,1.28406979945936,103.84299874303984,1016779
11480,80,2,5023,1.28692928357498,103.84540375642476,140620
11481,80,2,4222,1.28898962180798,103.84708976365567,610941
11482,80,2,4142,1.2930982644668,103.84965994500728,190781
11483,80,2,1012,1.29684825487647,103.85253591654006,207051
11484,80,2,1112,1.30009212839081,103.85520027125814,876025
11485,80,2,1121,1.30393809691048,103.85867999243207,260418
11486,80,2,14009,1.26703502614245,103.81901469907407,546889
11487,80,2,63061,1.36623834226067,103.89129134480063,115271
11488,80,2,64011,1.36756333302324,103.8927594439902,88799
11489,80,2,81109,1.3209137166719,103.89117183414866,62265
11490,80,2,70251,1.32497158481981,103.89037074589528,182346
11491,80,2,5651,1.273218611,103.8430731,24275
11492,80,2,5411,1.27519165673078,103.84309190393884,133851
11493,80,2,5421,1.27777470568529,103.84346347289252,42728
11494,80,2,5271,1.27975329525167,103.84382212419122,61455
11495,80,2,5241,1.28071988238536,103.84227488654868,54244
11496,80,2,81201,1.31869302203322,103.88300679740438,76342
11497,80,2,81211,1.31904666371972,103.88666750777982,297448
11498,80,2,81221,1.31976331280568,103.89015111975267,18317
11499,80,2,67009,1.39178060381601,103.89588499436071,1996742
11500,80,2,64397,1.371948,103.890003,37608
11501,80,2,64389,1.37313809346006,103.8915681838848,254089
11502,80,2,65021,1.38403136207098,103.89961345545082,207452
11503,80,2,5631,1.27346055934188,103.84034718190608,103094
11504,80,2,5629,1.273211389,103.84187,35996
11505,80,2,70261,1.32884296980066,103.88962746952592,138808
11506,80,2,70271,1.33078171512111,103.88931512831826,193642
11507,80,2,70281,1.33530627797371,103.8879999999696,368396
11508,80,2,70291,1.33743499996855,103.88713611112668,139236
11509,80,2,70301,1.33965760027057,103.88575915318089,125102
11510,80,2,62011,1.3421349999944,103.88345100001618,97342
11511,80,2,62021,1.3436889743392,103.8825074871872,58596
11512,80,2,62031,1.34521001044775,103.88171014272702,77153
11513,80,2,62041,1.3483829232168,103.88018488884607,93254
11514,80,2,62051,1.35170429575719,103.87775496869286,181254
11515,80,2,65011,1.38159696830765,103.89720951783346,174439
11516,80,2,64541,1.37122666703205,103.89261000001046,677332
11517,80,2,64421,1.37505042808455,103.89511829229475,79953
11518,80,2,64021,1.37788950153352,103.89663845377324,139969
11519,80,2,67179,1.38741393896265,103.8979957397525,103061
11520,80,2,67199,1.3889487081629,103.89689165133598,117552
11521,85,1,68031,1.39705024252478,103.87307298530668,116924
11522,85,1,68051,1.39955011852479,103.87232065200855,15910
11523,85,1,58991,1.424583611,103.8350086,165132
11524,85,1,59009,1.4284,103.8360975,4995298
11525,85,1,67449,1.39203289077574,103.89307115004728,313360
11526,85,1,65009,1.40370629859822,103.90224337575332,3451601
11527,85,1,59031,1.41277747172151,103.83083958669692,148760
11528,85,1,59041,1.41625420109094,103.832591612732,1135486
11529,85,1,59051,1.41968270185637,103.83429674432548,347252
11530,85,1,65221,1.40402842836975,103.90480763848863,113896
11531,85,1,65281,1.40201165055481,103.90783309940194,159226
11532,85,1,67131,1.38767805568948,103.90527388892868,85618
11533,85,1,67141,1.38602111109914,103.9035319444636,119077
11534,85,1,65271,1.400166,103.910274,229084
11535,85,1,65261,1.39695155432601,103.9147884420522,157077
11536,85,1,65239,1.39410461413829,103.91603484855352,98325
11537,85,1,55281,1.39813695687252,103.8288132424982,3321
11538,85,1,59011,1.401439,103.827464,25181
11539,85,1,59021,1.40922833847299,103.82908330455544,16016
11540,85,1,65529,1.39161433333333,103.914103333333,86834
11541,85,1,67529,1.38731666838873,103.9092635072425,206174
11542,85,1,67539,1.38772020397705,103.90661294770752,53731
11543,85,1,67399,1.39385005995777,103.89167010585574,151758
11544,85,1,67389,1.39424377787036,103.88869095686496,165528
11545,85,1,67349,1.38837810902521,103.8953369095349,55925
11546,85,1,67179,1.38741393896265,103.8979957397525,103061
11547,85,1,67549,1.39454660425441,103.88618230819876,94809
11548,85,1,67559,1.3954939065925,103.88094503218824,127644
11549,85,1,67569,1.39504999232889,103.87700000087196,126983
11550,85,1,67579,1.39483619700068,103.8734686374815,49694
11551,85,2,59009,1.4284,103.8360975,4995298
11552,85,2,59069,1.42657294826877,103.83536957259516,371765
11553,85,2,68059,1.39978638898633,103.87243527803194,15676
11554,85,2,68049,1.39851660309414,103.8729604565282,34791
11555,85,2,68039,1.39652972197871,103.87311388899468,80127
11556,85,2,67441,1.3923095386042,103.8934666647416,420988
11557,85,2,65009,1.40370629859822,103.90224337575332,3451601
11558,85,2,59059,1.42054602879781,103.83497942324875,338338
11559,85,2,59049,1.41700998157675,103.83339984073773,945469
11560,85,2,59039,1.41342871609658,103.8315630055702,137980
11561,85,2,67139,1.38715714684677,103.90417577185804,141616
11562,85,2,65289,1.40173746082241,103.90762981656071,193854
11563,85,2,65229,1.403622,103.904916,152609
11564,85,2,65231,1.3942824799683,103.91576531457449,127051
11565,85,2,65269,1.39671015437474,103.91467219472072,183672
11566,85,2,65279,1.39929726136961,103.9110340453096,209220
11567,85,2,59029,1.40885843406387,103.82924769115782,10712
11568,85,2,59019,1.403681,103.82751,24138
11569,85,2,55289,1.39844339285315,103.82903916367646,3626
11570,85,2,67381,1.39459040201234,103.88844266691056,137871
11571,85,2,67391,1.39425676218487,103.89144488028346,169370
11572,85,2,67531,1.38786807176296,103.90676693747147,57747
11573,85,2,67521,1.38710967446608,103.90839913039454,173927
11574,85,2,65521,1.39031766666667,103.912942666667,95649
11575,85,2,67341,1.38864779457077,103.89505169031366,59213
11576,85,2,67171,1.38731209583307,103.89897692182004,139590
11577,85,2,67571,1.39515796674426,103.87391924861367,33294
11578,85,2,67561,1.39545828505824,103.87697696683593,135585
11579,85,2,67551,1.39600529337669,103.87927293767908,162162
11580,85,2,67541,1.39478256874239,103.88633251190508,48830
11581,850E,1,2119,1.29184407356581,103.85534334305083,58195
11582,850E,1,3019,1.284245000013,103.853108055996,269593
11583,850E,1,3059,1.281111,103.851461,296435
11584,850E,1,3129,1.27807003532092,103.84956718123824,433810
11585,850E,1,59461,1.4233562505923,103.84695938114268,229151
11586,850E,1,8057,1.29930997279734,103.84529021429744,1113711
11587,850E,1,8069,1.29821382250893,103.84936128375956,494450
11588,850E,1,4179,1.29647916306741,103.85147164487202,193532
11589,850E,1,2049,1.29452091230981,103.85402155505172,293896
11590,850E,1,3218,1.2740788888387,103.84687388890411,140710
11591,850E,1,59471,1.42111543044621,103.8490197156018,147210
11592,850E,1,59581,1.41903123253322,103.84618997941804,112583
